,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative
412,5,76,0,0.01315789473684211,0,0.02631578947368421,0.01315789473684211,0
413,6,91,0,0,0,0,0.02197802197802198,0
414,8,157,1,0,0.006369426751592357,0,0.01273885350318471,0
415,2,19,0,0,0,0,0.05263157894736842,0
416,5,68,1,0.01470588235294118,0.01470588235294118,0,0.08823529411764706,0
417,3,58,0,0,0,0,0,0
418,5,87,0,0,0,0.01149425287356322,0.01149425287356322,0.01149425287356322
419,4,48,1,0,0.04166666666666667,0,0.04166666666666667,0
420,2,68,0,0,0,0.01470588235294118,0.01470588235294118,0
421,1,38,0,0,0,0,0.02631578947368421,0.07894736842105263
422,5,50,0,0,0,0,0,0.02
423,5,85,1,0,0.04705882352941176,0,0.02352941176470588,0.02352941176470588
424,2,49,0,0,0,0.02040816326530612,0.02040816326530612,0.02040816326530612
425,6,80,1,0.0125,0.0375,0.0125,0.05,0.05
426,4,71,0,0,0,0.01408450704225352,0,0.01408450704225352
427,2,19,0,0,0,0,0.05263157894736842,0
428,2,7,0,0,0,0,0.1428571428571429,0
429,3,56,1,0,0.01785714285714286,0.01785714285714286,0.05357142857142857,0
430,3,60,0,0,0,0,0.01666666666666667,0
431,1,36,1,0.05555555555555556,0.02777777777777778,0.05555555555555556,0,0
432,2,61,1,0,0.03278688524590164,0,0,0.03278688524590164
433,4,87,1,0,0.01149425287356322,0,0,0
434,2,72,1,0,0.02777777777777778,0.01388888888888889,0,0
435,2,76,1,0,0.01315789473684211,0.01315789473684211,0.02631578947368421,0
436,2,97,1,0.02061855670103093,0.03092783505154639,0.01030927835051546,0,0.02061855670103093
437,4,48,0,0,0,0,0,0.02083333333333333
438,6,89,1,0,0.01123595505617978,0.02247191011235955,0,0.02247191011235955
439,2,16,0,0,0,0,0.0625,0
440,6,119,0,0,0,0,0,0.01680672268907563
441,2,6,0,0,0,0,0.1666666666666667,0
442,6,82,1,0,0.01219512195121951,0.02439024390243902,0.01219512195121951,0
443,5,91,1,0,0.01098901098901099,0,0.01098901098901099,0.02197802197802198
444,8,87,1,0,0.01149425287356322,0,0.01149425287356322,0.02298850574712644
445,5,65,1,0,0.01538461538461538,0.03076923076923077,0,0
446,1,39,0,0,0,0,0.02564102564102564,0
447,4,61,0,0,0,0,0,0
448,2,43,0,0,0,0.06976744186046512,0.04651162790697674,0
449,6,66,0,0,0,0,0.03030303030303030,0.01515151515151515
450,2,13,0,0,0,0,0,0.07692307692307692
451,3,63,0,0.01587301587301587,0,0,0,0.01587301587301587
452,4,61,1,0,0.01639344262295082,0,0.03278688524590164,0.01639344262295082
453,4,73,1,0,0.01369863013698630,0,0,0.01369863013698630
454,5,34,0,0,0,0,0.02941176470588235,0
455,7,107,0,0,0,0,0.009345794392523364,0.03738317757009346
456,4,72,0,0,0,0.01388888888888889,0,0
457,2,15,0,0,0,0,0,0
458,5,94,1,0,0.03191489361702128,0.01063829787234043,0.01063829787234043,0
459,3,95,1,0,0.01052631578947368,0,0,0.01052631578947368
460,5,87,1,0,0.01149425287356322,0.01149425287356322,0,0.01149425287356322
461,5,71,0,0,0,0,0.02816901408450704,0.02816901408450704
462,5,72,0,0,0,0.01388888888888889,0.02777777777777778,0.02777777777777778
463,4,54,1,0,0.01851851851851852,0,0.01851851851851852,0
464,2,14,0,0,0,0,0,0.07142857142857143
465,5,60,1,0,0.08333333333333333,0,0.05,0.01666666666666667
466,2,49,0,0,0,0.08163265306122449,0,0
467,5,67,1,0,0.01492537313432836,0.02985074626865672,0,0
468,1,42,0,0,0,0,0.02380952380952381,0
469,2,80,1,0,0.0375,0,0.0375,0
470,2,36,0,0,0,0,0.02777777777777778,0.05555555555555556
471,1,29,0,0,0,0,0,0.03448275862068966
472,1,27,0,0,0,0.03703703703703704,0,0
473,2,30,0,0,0,0,0.03333333333333333,0.03333333333333333
474,3,107,1,0,0.02803738317757009,0.01869158878504673,0.009345794392523364,0
475,2,16,0,0,0,0,0,0.0625
476,5,70,1,0.01428571428571429,0.01428571428571429,0,0.04285714285714286,0
477,5,88,1,0,0.01136363636363636,0.02272727272727273,0.02272727272727273,0.01136363636363636
478,5,103,0,0,0,0.009708737864077670,0,0
479,2,5,0,0,0,0,0,0
480,6,82,1,0,0.02439024390243902,0.01219512195121951,0.01219512195121951,0.01219512195121951
481,7,120,1,0,0.025,0.008333333333333333,0.04166666666666667,0.01666666666666667
482,2,42,1,0,0.02380952380952381,0,0,0.02380952380952381
483,2,14,0,0,0,0,0,0.07142857142857143
484,5,42,0,0,0,0.02380952380952381,0.02380952380952381,0
485,5,55,0,0.01818181818181818,0,0,0.03636363636363636,0
486,7,93,0,0,0,0.01075268817204301,0.04301075268817204,0.01075268817204301
487,7,98,1,0.01020408163265306,0.02040816326530612,0,0.01020408163265306,0.01020408163265306
488,4,41,0,0,0,0,0,0.02439024390243902
489,9,89,1,0.01123595505617978,0.01123595505617978,0.02247191011235955,0.01123595505617978,0.01123595505617978
490,4,42,1,0,0.02380952380952381,0,0.02380952380952381,0
491,2,10,0,0,0,0,0,0.1
492,1,8,0,0,0,0,0,0.125
493,3,30,0,0,0,0.03333333333333333,0.06666666666666667,0.03333333333333333
494,1,8,0,0,0,0,0,0.125
495,2,31,0,0,0,0.03225806451612903,0,0.03225806451612903
496,5,49,1,0,0.04081632653061224,0.02040816326530612,0,0.02040816326530612
497,2,17,0,0.05882352941176471,0,0,0,0
498,7,82,0,0,0,0,0.02439024390243902,0.01219512195121951
499,4,43,1,0.02325581395348837,0.02325581395348837,0,0.02325581395348837,0
500,5,53,0,0,0,0,0.05660377358490566,0.01886792452830189
501,6,79,1,0,0.02531645569620253,0.01265822784810127,0,0
502,3,43,0,0.02325581395348837,0,0.02325581395348837,0.02325581395348837,0.02325581395348837
503,5,88,1,0,0.01136363636363636,0,0,0.01136363636363636
504,4,43,0,0,0,0,0,0.02325581395348837
505,7,78,1,0,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.01282051282051282
506,4,104,1,0,0.009615384615384615,0.009615384615384615,0,0.01923076923076923
507,6,83,0,0,0,0.03614457831325301,0,0
508,5,78,0,0,0,0,0,0.01282051282051282
509,3,35,0,0,0,0,0.02857142857142857,0.02857142857142857
510,5,83,0,0,0,0,0.01204819277108434,0.01204819277108434
511,4,66,1,0,0.03030303030303030,0.03030303030303030,0,0
512,6,47,1,0,0.02127659574468085,0,0.04255319148936170,0.02127659574468085
513,3,53,1,0,0.01886792452830189,0,0,0.01886792452830189
514,4,50,1,0,0.02,0.04,0,0.04
515,4,45,1,0,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222
516,6,49,0,0,0,0,0,0.02040816326530612
517,4,83,1,0,0.01204819277108434,0.01204819277108434,0.02409638554216867,0
518,5,54,0,0,0,0,0,0
519,5,34,0,0,0,0.02941176470588235,0.05882352941176471,0.02941176470588235
520,9,97,0,0,0,0.02061855670103093,0,0.02061855670103093
521,6,76,0,0,0,0,0.01315789473684211,0.01315789473684211
522,5,66,0,0,0,0,0.01515151515151515,0.01515151515151515
523,5,57,1,0,0.01754385964912281,0,0,0.03508771929824561
524,5,46,0,0,0,0.04347826086956522,0.04347826086956522,0.02173913043478261
525,4,65,1,0,0.01538461538461538,0.01538461538461538,0,0.01538461538461538
526,7,102,0,0,0,0,0.02941176470588235,0.01960784313725490
527,2,36,1,0,0.02777777777777778,0,0,0
528,6,48,0,0,0,0.04166666666666667,0.04166666666666667,0.02083333333333333
529,2,38,1,0,0.02631578947368421,0,0,0.02631578947368421
530,7,83,0,0,0,0.01204819277108434,0,0.01204819277108434
531,3,30,1,0,0.03333333333333333,0,0.03333333333333333,0
532,5,54,0,0,0,0,0,0.01851851851851852
533,4,29,0,0,0,0,0.03448275862068966,0.03448275862068966
534,6,63,0,0,0,0,0.01587301587301587,0.03174603174603175
535,5,53,1,0,0.01886792452830189,0.01886792452830189,0.01886792452830189,0.03773584905660377
536,3,28,1,0,0.03571428571428571,0,0,0.03571428571428571
537,5,53,1,0,0.01886792452830189,0,0,0
538,6,91,1,0,0.01098901098901099,0.01098901098901099,0,0.01098901098901099
539,5,42,1,0,0.02380952380952381,0,0.02380952380952381,0.02380952380952381
540,7,61,0,0,0,0,0.01639344262295082,0.01639344262295082
541,4,53,0,0,0,0,0,0
542,4,55,1,0,0.01818181818181818,0,0.05454545454545455,0
543,2,32,0,0,0,0.0625,0,0
544,6,88,1,0,0.01136363636363636,0,0.01136363636363636,0.03409090909090909
545,6,63,0,0,0,0,0.03174603174603175,0.01587301587301587
546,6,96,1,0,0.03125,0.01041666666666667,0,0.01041666666666667
547,3,40,1,0,0.025,0.05,0,0
548,4,57,1,0,0.01754385964912281,0,0.03508771929824561,0.01754385964912281
549,7,102,1,0,0.02941176470588235,0,0.009803921568627451,0.009803921568627451
550,4,35,0,0,0,0,0,0
551,6,45,1,0,0.02222222222222222,0,0.02222222222222222,0
552,8,100,1,0,0.01,0.01,0.02,0
553,4,97,0,0,0,0.01030927835051546,0.05154639175257732,0.01030927835051546
554,5,59,0,0.01694915254237288,0,0,0.05084745762711864,0
555,5,81,1,0,0.02469135802469136,0.02469135802469136,0.01234567901234568,0.02469135802469136
556,4,66,1,0,0.01515151515151515,0,0.01515151515151515,0
557,7,86,1,0,0.01162790697674419,0,0.02325581395348837,0.01162790697674419
558,6,62,0,0,0,0,0.01612903225806452,0.01612903225806452
559,2,93,1,0,0.04301075268817204,0.01075268817204301,0.01075268817204301,0.01075268817204301
560,5,79,0,0,0,0.01265822784810127,0,0
561,3,81,1,0,0.01234567901234568,0,0,0
562,4,59,0,0,0,0.01694915254237288,0.01694915254237288,0.01694915254237288
563,4,77,1,0,0.01298701298701299,0,0.02597402597402597,0
564,5,93,1,0,0.03225806451612903,0.01075268817204301,0.03225806451612903,0.02150537634408602
565,4,69,1,0.02898550724637681,0.01449275362318841,0,0.02898550724637681,0.01449275362318841
566,6,125,1,0,0.024,0.04,0.032,0.008
567,3,104,1,0,0.01923076923076923,0.009615384615384615,0.009615384615384615,0
568,15,170,0,0.01764705882352941,0,0.005882352941176471,0.005882352941176471,0.01176470588235294
569,1,1,0,0,0,0,0,0
570,8,116,1,0,0.03448275862068966,0,0.01724137931034483,0.01724137931034483
571,3,59,1,0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
572,4,48,1,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.04166666666666667,0
573,9,186,1,0,0.01075268817204301,0.01075268817204301,0.005376344086021505,0
574,6,70,1,0.01428571428571429,0.04285714285714286,0.01428571428571429,0.04285714285714286,0.01428571428571429
575,6,112,0,0,0,0.02678571428571429,0.01785714285714286,0
576,5,112,1,0,0.03571428571428571,0.008928571428571429,0.008928571428571429,0.008928571428571429
577,3,57,1,0,0.03508771929824561,0.01754385964912281,0.01754385964912281,0
578,8,123,1,0,0.01626016260162602,0.02439024390243902,0,0.01626016260162602
579,7,55,0,0,0,0,0.03636363636363636,0.01818181818181818
580,4,72,1,0,0.02777777777777778,0.02777777777777778,0.01388888888888889,0
581,5,105,0,0,0,0.009523809523809524,0.02857142857142857,0.009523809523809524
582,5,57,0,0,0,0.03508771929824561,0.01754385964912281,0.01754385964912281
583,7,65,0,0,0,0,0.03076923076923077,0
584,8,125,1,0,0.016,0.016,0.008,0.024
585,4,60,0,0.01666666666666667,0,0,0.06666666666666667,0
586,2,36,1,0,0.02777777777777778,0,0.08333333333333333,0
587,8,100,1,0,0.04,0.02,0.01,0.01
588,6,67,0,0,0,0.01492537313432836,0,0
589,6,119,1,0,0.03361344537815126,0.008403361344537815,0.008403361344537815,0
590,9,109,0,0,0,0,0.01834862385321101,0.009174311926605505
591,9,66,0,0,0,0,0.01515151515151515,0
592,8,147,1,0,0.006802721088435374,0.02040816326530612,0.02721088435374150,0.01360544217687075
593,5,38,1,0,0.05263157894736842,0.02631578947368421,0,0.02631578947368421
594,6,98,1,0,0.01020408163265306,0,0.02040816326530612,0.01020408163265306
595,6,68,1,0,0.05882352941176471,0,0.04411764705882353,0.01470588235294118
596,6,66,1,0,0.01515151515151515,0.04545454545454545,0.04545454545454545,0
597,7,86,0,0,0,0,0.04651162790697674,0
598,3,57,0,0,0,0.03508771929824561,0.03508771929824561,0.01754385964912281
599,6,111,1,0,0.01801801801801802,0,0.009009009009009009,0.009009009009009009
600,5,120,1,0,0.01666666666666667,0,0,0.025
601,3,87,1,0,0.01149425287356322,0.01149425287356322,0.02298850574712644,0
602,5,96,1,0,0.01041666666666667,0,0.02083333333333333,0.01041666666666667
603,9,76,0,0,0,0.01315789473684211,0.01315789473684211,0.01315789473684211
604,3,78,1,0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
605,4,75,1,0,0.01333333333333333,0,0.01333333333333333,0
606,7,110,1,0.009090909090909091,0.009090909090909091,0.009090909090909091,0.009090909090909091,0.01818181818181818
607,5,58,0,0.05172413793103448,0,0,0.06896551724137931,0
608,7,88,1,0,0.01136363636363636,0.01136363636363636,0.06818181818181818,0.01136363636363636
609,9,158,0,0.01265822784810127,0,0.01898734177215190,0.01265822784810127,0.006329113924050633
610,8,92,1,0,0.02173913043478261,0.03260869565217391,0,0.02173913043478261
611,4,46,1,0,0.02173913043478261,0,0,0
612,3,62,1,0,0.03225806451612903,0.01612903225806452,0,0.01612903225806452
613,5,103,0,0.009708737864077670,0,0.01941747572815534,0,0.009708737864077670
614,9,171,1,0.005847953216374269,0.02923976608187135,0.02339181286549708,0.02923976608187135,0.005847953216374269
615,6,112,0,0,0,0,0.02678571428571429,0
616,7,91,0,0,0,0.02197802197802198,0,0.01098901098901099
617,1,1,0,0,0,0,0,0
618,5,59,0,0,0,0,0.05084745762711864,0
619,2,63,0,0.01587301587301587,0,0,0.01587301587301587,0
620,6,87,0,0,0,0,0.01149425287356322,0.01149425287356322
621,2,37,0,0,0,0,0.02702702702702703,0
622,3,51,0,0,0,0.01960784313725490,0,0.01960784313725490
623,6,91,0,0,0,0.01098901098901099,0.03296703296703297,0.02197802197802198
624,8,123,0,0,0,0.01626016260162602,0.008130081300813008,0
625,5,116,1,0,0.01724137931034483,0,0.01724137931034483,0.008620689655172414
626,3,64,1,0,0.015625,0.03125,0,0.015625
627,3,103,1,0,0.009708737864077670,0.009708737864077670,0.009708737864077670,0.009708737864077670
628,6,99,1,0,0.02020202020202020,0.02020202020202020,0,0.01010101010101010
629,5,88,0,0,0,0.03409090909090909,0.01136363636363636,0.01136363636363636
630,9,125,0,0,0,0.008,0,0.008
631,2,17,0,0,0,0,0,0.05882352941176471
632,5,126,1,0,0.03968253968253968,0.01587301587301587,0.01587301587301587,0.007936507936507937
633,9,209,1,0.004784688995215311,0.01913875598086124,0.02392344497607656,0.004784688995215311,0.004784688995215311
634,4,67,0,0,0,0,0.01492537313432836,0.01492537313432836
635,4,57,0,0,0,0.03508771929824561,0,0
636,2,43,1,0,0.04651162790697674,0,0,0.02325581395348837
637,5,79,1,0,0.02531645569620253,0.03797468354430380,0.01265822784810127,0.01265822784810127
638,7,146,0,0,0,0.006849315068493151,0.02739726027397260,0.01369863013698630
639,6,70,1,0,0.01428571428571429,0.01428571428571429,0.01428571428571429,0
640,5,63,0,0,0,0.01587301587301587,0,0
641,7,181,0,0,0,0.01657458563535912,0.01657458563535912,0.01657458563535912
642,4,77,1,0,0.01298701298701299,0.01298701298701299,0.02597402597402597,0
643,6,79,0,0,0,0.01265822784810127,0.01265822784810127,0
644,5,59,0,0.01694915254237288,0,0.01694915254237288,0.01694915254237288,0.03389830508474576
645,4,83,0,0,0,0.01204819277108434,0.01204819277108434,0.01204819277108434
646,7,129,1,0,0.01550387596899225,0.007751937984496124,0.02325581395348837,0
647,2,61,1,0,0.03278688524590164,0.01639344262295082,0,0
648,1,47,1,0,0.06382978723404255,0.04255319148936170,0,0
649,3,68,0,0,0,0,0.02941176470588235,0
650,8,108,1,0,0.02777777777777778,0.01851851851851852,0.01851851851851852,0
651,2,82,1,0.01219512195121951,0.02439024390243902,0,0,0
652,4,126,1,0,0.03968253968253968,0,0,0.01587301587301587
653,4,74,0,0,0,0.01351351351351351,0,0
654,12,159,0,0,0,0.006289308176100629,0.01257861635220126,0.01257861635220126
655,6,104,0,0,0,0.02884615384615385,0.03846153846153846,0.02884615384615385
656,6,110,1,0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.009090909090909091
657,4,45,1,0,0.04444444444444444,0.04444444444444444,0,0.02222222222222222
658,3,53,0,0,0,0,0.01886792452830189,0
659,5,75,1,0,0.02666666666666667,0.01333333333333333,0.02666666666666667,0
660,2,68,1,0,0.02941176470588235,0.02941176470588235,0,0.02941176470588235
661,12,308,1,0.006493506493506494,0.003246753246753247,0.01623376623376623,0.02597402597402597,0.003246753246753247
662,4,71,1,0,0.02816901408450704,0,0,0
663,3,90,1,0,0.01111111111111111,0.01111111111111111,0.01111111111111111,0
664,3,33,0,0,0,0,0,0
665,7,95,0,0,0,0,0.01052631578947368,0.01052631578947368
666,6,151,1,0,0.006622516556291391,0.01986754966887417,0.01986754966887417,0
667,9,181,0,0.01104972375690608,0,0,0,0.01104972375690608
668,4,82,1,0,0.02439024390243902,0.01219512195121951,0,0
669,1,37,0,0,0,0.02702702702702703,0,0.02702702702702703
670,3,47,1,0,0.04255319148936170,0,0,0
671,7,110,0,0.009090909090909091,0,0.02727272727272727,0.02727272727272727,0.01818181818181818
672,4,89,1,0,0.01123595505617978,0,0.02247191011235955,0
673,9,78,0,0,0,0.01282051282051282,0.06410256410256410,0
674,6,90,1,0,0.01111111111111111,0.01111111111111111,0.01111111111111111,0.02222222222222222
675,4,39,1,0,0.02564102564102564,0,0.07692307692307692,0.02564102564102564
676,4,60,0,0,0,0,0.03333333333333333,0.01666666666666667
677,9,130,1,0,0.007692307692307692,0,0.007692307692307692,0.007692307692307692
678,6,109,0,0,0,0.02752293577981651,0.009174311926605505,0
679,6,94,0,0,0,0.03191489361702128,0,0.01063829787234043
680,6,127,1,0,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.007874015748031496
681,3,36,0,0,0,0,0,0
682,5,80,1,0.0125,0.0125,0,0,0.025
683,3,53,0,0,0,0,0.01886792452830189,0
684,3,48,1,0.02083333333333333,0.02083333333333333,0,0,0.02083333333333333
685,1,26,0,0,0,0.03846153846153846,0,0
686,3,82,0,0,0,0,0.02439024390243902,0
687,4,54,1,0,0.03703703703703704,0.01851851851851852,0,0.01851851851851852
688,4,97,1,0,0.01030927835051546,0.02061855670103093,0.01030927835051546,0.01030927835051546
689,5,84,1,0.01190476190476190,0.02380952380952381,0.01190476190476190,0.03571428571428571,0
690,7,77,0,0,0,0,0.01298701298701299,0.01298701298701299
691,3,28,0,0,0,0.03571428571428571,0,0.03571428571428571
692,4,39,0,0,0,0,0,0.02564102564102564
693,7,118,0,0,0,0.01694915254237288,0.008474576271186441,0.01694915254237288
694,6,95,0,0.02105263157894737,0,0.03157894736842105,0.01052631578947368,0
695,5,105,1,0,0.009523809523809524,0,0.009523809523809524,0.009523809523809524
696,6,92,0,0.01086956521739130,0,0,0,0.03260869565217391
697,2,38,0,0,0,0.07894736842105263,0,0.02631578947368421
698,4,73,0,0,0,0,0.02739726027397260,0.02739726027397260
699,8,85,0,0,0,0.02352941176470588,0.03529411764705882,0
700,7,81,0,0,0,0.01234567901234568,0.02469135802469136,0.01234567901234568
701,2,19,0,0,0,0,0,0
702,7,86,0,0,0,0.01162790697674419,0.03488372093023256,0.04651162790697674
703,6,97,1,0,0.01030927835051546,0,0.01030927835051546,0.03092783505154639
704,16,185,0,0,0,0.005405405405405405,0.04324324324324324,0.01081081081081081
705,8,113,0,0,0,0.008849557522123894,0.008849557522123894,0.008849557522123894
706,5,105,1,0,0.02857142857142857,0,0.01904761904761905,0.009523809523809524
707,4,66,1,0,0.03030303030303030,0,0,0
708,4,61,0,0,0,0.01639344262295082,0.01639344262295082,0.01639344262295082
709,6,59,0,0,0,0.01694915254237288,0.01694915254237288,0.03389830508474576
710,5,79,0,0,0,0.01265822784810127,0.02531645569620253,0.01265822784810127
711,6,45,0,0,0,0.02222222222222222,0.04444444444444444,0
712,5,78,0,0,0,0,0.07692307692307692,0.01282051282051282
713,4,75,0,0,0,0.01333333333333333,0.01333333333333333,0.01333333333333333
714,6,82,0,0,0,0,0.02439024390243902,0
715,4,30,0,0,0,0,0,0
716,6,58,0,0,0,0.01724137931034483,0,0.01724137931034483
717,5,59,1,0,0.01694915254237288,0,0.05084745762711864,0
718,4,45,1,0,0.02222222222222222,0,0.06666666666666667,0.02222222222222222
719,5,98,1,0,0.01020408163265306,0.04081632653061224,0.02040816326530612,0.02040816326530612
720,4,53,0,0,0,0,0.01886792452830189,0
721,2,39,0,0,0,0,0,0.05128205128205128
722,5,41,0,0,0,0,0,0.04878048780487805
723,6,54,0,0,0,0.03703703703703704,0.07407407407407407,0
724,2,63,0,0,0,0.03174603174603175,0.01587301587301587,0.01587301587301587
725,3,89,1,0,0.01123595505617978,0.02247191011235955,0.03370786516853933,0.01123595505617978
726,2,65,0,0,0,0.01538461538461538,0.01538461538461538,0.01538461538461538
727,3,84,0,0,0,0,0.01190476190476190,0.01190476190476190
728,4,44,0,0.02272727272727273,0,0,0,0.02272727272727273
729,3,96,1,0,0.01041666666666667,0.02083333333333333,0.02083333333333333,0.01041666666666667
730,2,188,1,0.005319148936170213,0.03191489361702128,0.005319148936170213,0.01595744680851064,0.02127659574468085
731,2,48,1,0,0.02083333333333333,0,0.04166666666666667,0.02083333333333333
732,2,42,1,0,0.02380952380952381,0.02380952380952381,0.07142857142857143,0.04761904761904762
733,4,41,0,0,0,0,0,0
734,5,90,1,0,0.01111111111111111,0.01111111111111111,0,0
735,2,46,1,0.02173913043478261,0.02173913043478261,0.02173913043478261,0.06521739130434783,0.02173913043478261
736,3,62,0,0.01612903225806452,0,0,0.01612903225806452,0.04838709677419355
737,3,92,1,0,0.02173913043478261,0.07608695652173913,0.01086956521739130,0
738,2,11,0,0,0,0,0,0.09090909090909091
